block_number,category,contract_address,contract_version,exchange_name,liquidity,liquidity_delta,pool_balance,quantity,sender_address,tick_lower,tick_upper,timestamp,transaction_hash
16308196,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,58662309659663,-8200752673573,0x065e3DbaFCb2C26A978720f9eB4Bce6aD9D644a1,205450,205460,2023-01-01T00:01:23Z,0x1d58dd9000c4451a135ef1b4e0c74e6faa874b5f9449861c86b46942d3a90bff
16308196,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,100211683677104807459169,-13345732776118372393255,0x065e3DbaFCb2C26A978720f9eB4Bce6aD9D644a1,205450,205460,2023-01-01T00:01:23Z,0x1d58dd9000c4451a135ef1b4e0c74e6faa874b5f9449861c86b46942d3a90bff
16308196,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,-1397521249740547309340,58662309659663,-8200752673573,0x065e3DbaFCb2C26A978720f9eB4Bce6aD9D644a1,205450,205460,2023-01-01T00:01:23Z,0x1d58dd9000c4451a135ef1b4e0c74e6faa874b5f9449861c86b46942d3a90bff
16308196,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,-1397521249740547309340,100211683677104807459169,-13345708597715410476822,0x065e3DbaFCb2C26A978720f9eB4Bce6aD9D644a1,205450,205460,2023-01-01T00:01:23Z,0x1d58dd9000c4451a135ef1b4e0c74e6faa874b5f9449861c86b46942d3a90bff
16308196,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,1397521249740547309340,100211683677104807459169,13297375970194539525447,0x065e3DbaFCb2C26A978720f9eB4Bce6aD9D644a1,205450,205460,2023-01-01T00:01:23Z,0xd206569ae3c6d66f294304fd1e8391731febc20b4c2d41a0c46fe997d7abaf6e
16308196,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,1397521249740547309340,58662309659663,8258538328628,0x065e3DbaFCb2C26A978720f9eB4Bce6aD9D644a1,205450,205460,2023-01-01T00:01:23Z,0xd206569ae3c6d66f294304fd1e8391731febc20b4c2d41a0c46fe997d7abaf6e
16308206,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,100356224345624868975064,-26897516993630579715902,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205450,205460,2023-01-01T00:03:23Z,0x0c846cc998693d328b51b76a94af2be25366a838cf1e9dcfa3d94f2a89435c29
16308206,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,58489610496708,-3266794805140,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205450,205460,2023-01-01T00:03:23Z,0x0c846cc998693d328b51b76a94af2be25366a838cf1e9dcfa3d94f2a89435c29
16308206,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,-2049356176618044131188,100356224345624868975064,-26897467950266623195545,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205450,205460,2023-01-01T00:03:23Z,0x0c846cc998693d328b51b76a94af2be25366a838cf1e9dcfa3d94f2a89435c29
16308206,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,-2049356176618044131188,58489610496708,-3266794805140,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205450,205460,2023-01-01T00:03:23Z,0x0c846cc998693d328b51b76a94af2be25366a838cf1e9dcfa3d94f2a89435c29
16308206,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,2049356176618044131188,100356224345624868975064,26799430265717539000000,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205450,205460,2023-01-01T00:03:23Z,0xf635ce83612bb2fb5d36c8ac2a204f7450e2d33b160e70c46fb487a20eb61702
16308206,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,2049356176618044131188,58489610496708,3383978047053,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205450,205460,2023-01-01T00:03:23Z,0xf635ce83612bb2fb5d36c8ac2a204f7450e2d33b160e70c46fb487a20eb61702
16308301,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32965484375164900522,0,100466541449344932123642,-2807253835004655381680,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205460,205470,2023-01-01T00:22:35Z,0x1c8d9030497b1a79a1ecf9fa837e5899dfa11ccc7604aee56451eb6652eedc34
16308301,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32965484375164900522,0,58358278312011,-24129670394399,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205460,205470,2023-01-01T00:22:35Z,0x1c8d9030497b1a79a1ecf9fa837e5899dfa11ccc7604aee56451eb6652eedc34
16308301,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32965484375164900522,-1590500861421853540653,58358278312011,-24129670394399,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205460,205470,2023-01-01T00:22:35Z,0x1c8d9030497b1a79a1ecf9fa837e5899dfa11ccc7604aee56451eb6652eedc34
16308301,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32965484375164900522,-1590500861421853540653,100466541449344932123642,-2807234730964169405440,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205460,205470,2023-01-01T00:22:35Z,0x1c8d9030497b1a79a1ecf9fa837e5899dfa11ccc7604aee56451eb6652eedc34
16308301,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32965484375164900522,1590500861421853540653,58358278312011,24175307393780,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205460,205470,2023-01-01T00:22:35Z,0x1bc3d9a79c899043997dbe32bc4899822bd625f3b5a7a9d1afb38f763afaa8d8
16308301,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32965484375164900522,1590500861421853540653,100466541449344932123642,2769045754032702900000,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205460,205470,2023-01-01T00:22:35Z,0x1bc3d9a79c899043997dbe32bc4899822bd625f3b5a7a9d1afb38f763afaa8d8
16308317,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,58612236601399,-17872651,0x7e95Cde1B7270155C62450D1931ABe977BfbFe9C,205370,205420,2023-01-01T00:25:47Z,0xb31f31db3764a8ca2a96fc4697d99c262ff235178b75c3471ce4de17998d3a4d
16308317,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,100250018835163006519791,-4150542274810909296,0x7e95Cde1B7270155C62450D1931ABe977BfbFe9C,205370,205420,2023-01-01T00:25:47Z,0xb31f31db3764a8ca2a96fc4697d99c262ff235178b75c3471ce4de17998d3a4d
16308317,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,-57379271003039029,100250018835163006519791,-4135673068978513522,0x7e95Cde1B7270155C62450D1931ABe977BfbFe9C,205370,205420,2023-01-01T00:25:47Z,0xb31f31db3764a8ca2a96fc4697d99c262ff235178b75c3471ce4de17998d3a4d
16308326,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,58609724847323,-6460944215883,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,205450,205460,2023-01-01T00:27:35Z,0x34a4df2635e1c92c791999fe6b7aa738d16e94523d108eb83d39a0453b51bc1c
16308326,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,100252126372028468384487,-14945459404486077882238,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,205450,205460,2023-01-01T00:27:35Z,0x34a4df2635e1c92c791999fe6b7aa738d16e94523d108eb83d39a0453b51bc1c
16308326,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,-1407515009704408805394,58609724847323,-6460944215883,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,205450,205460,2023-01-01T00:27:35Z,0x34a4df2635e1c92c791999fe6b7aa738d16e94523d108eb83d39a0453b51bc1c
16308326,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,-1407515009704408805394,100252126372028468384487,-14945449632031804969763,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,205450,205460,2023-01-01T00:27:35Z,0x34a4df2635e1c92c791999fe6b7aa738d16e94523d108eb83d39a0453b51bc1c
16308326,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,1407515009704408805394,58609724847323,6484298344488,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,205450,205460,2023-01-01T00:27:35Z,0xff7808b95e4e0a5dd87e9c554e9a5bbd094606132bbc02604888bf24bf2334cd
16308326,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,1407515009704408805394,100252126372028468384487,14925914495940252930469,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,205450,205460,2023-01-01T00:27:35Z,0xff7808b95e4e0a5dd87e9c554e9a5bbd094606132bbc02604888bf24bf2334cd
16308348,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,58545310812244,-312222655,0x364d5077c4c6Bce6280705FE657fc4C55FdaC363,205380,205730,2023-01-01T00:31:59Z,0xf6484aa7b5d087655c14796f04dd07e29c5a232934d1679162d592260a008227
16308348,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,100305460435873041970774,-326220038766988491,0x364d5077c4c6Bce6280705FE657fc4C55FdaC363,205380,205730,2023-01-01T00:31:59Z,0xf6484aa7b5d087655c14796f04dd07e29c5a232934d1679162d592260a008227
16308349,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,100304492364733972333369,-1502432166132842419,0x364d5077c4c6Bce6280705FE657fc4C55FdaC363,204930,205500,2023-01-01T00:32:11Z,0x4d63c0213f262225ee85b1925b4fa9d50e1aef8900248e9b9b09449b32d65c7f
16308349,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,58542929232995,-1743133350,0x364d5077c4c6Bce6280705FE657fc4C55FdaC363,204930,205500,2023-01-01T00:32:11Z,0x4d63c0213f262225ee85b1925b4fa9d50e1aef8900248e9b9b09449b32d65c7f
16308349,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,58542929232995,-3719706659180,0xFF82BF5238637B7E5E345888BaB9cd99F5Ebe331,205450,205460,2023-01-01T00:32:11Z,0xc4ba920472105e529402fdf8806f7d826cd7d0f424f9417eb538950368db45e9
16308349,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,0,100304492364733972333369,-14992500867334769400153,0xFF82BF5238637B7E5E345888BaB9cd99F5Ebe331,205450,205460,2023-01-01T00:32:11Z,0xc4ba920472105e529402fdf8806f7d826cd7d0f424f9417eb538950368db45e9
16308349,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,-1252167686378695948790,58542929232995,-3719706659180,0xFF82BF5238637B7E5E345888BaB9cd99F5Ebe331,205450,205460,2023-01-01T00:32:11Z,0xc4ba920472105e529402fdf8806f7d826cd7d0f424f9417eb538950368db45e9
16308349,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,-1252167686378695948790,100304492364733972333369,-14992492498146476400209,0xFF82BF5238637B7E5E345888BaB9cd99F5Ebe331,205450,205460,2023-01-01T00:32:11Z,0xc4ba920472105e529402fdf8806f7d826cd7d0f424f9417eb538950368db45e9
16308349,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,1252167686378695948790,58542929232995,3739705400440,0xFF82BF5238637B7E5E345888BaB9cd99F5Ebe331,205450,205460,2023-01-01T00:32:11Z,0x6eada003354d0efabb8626534b78e6694f2c7f02f91b06ac95ea30153907eab6
16308349,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,39974582212968359597,1252167686378695948790,100304492364733972333369,14975762490748769512806,0xFF82BF5238637B7E5E345888BaB9cd99F5Ebe331,205450,205460,2023-01-01T00:32:11Z,0x6eada003354d0efabb8626534b78e6694f2c7f02f91b06ac95ea30153907eab6
16308369,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32953895837249296205,0,57749877809094,-583692556,0x0f20AA5Af95b35C90058465BB3DCA225E8883Ba4,205010,205810,2023-01-01T00:36:11Z,0x027ed5033c6718d75f311b1af873b115e99d96dd66ad5f5762cda884c87f58f5
16308369,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32953895837249296205,0,100967736167918608319701,-499667212339473174,0x0f20AA5Af95b35C90058465BB3DCA225E8883Ba4,205010,205810,2023-01-01T00:36:11Z,0x027ed5033c6718d75f311b1af873b115e99d96dd66ad5f5762cda884c87f58f5
16308373,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827039181792308581,0,100890618784046010066733,-83832533206783152951,0x0f20AA5Af95b35C90058465BB3DCA225E8883Ba4,205010,205810,2023-01-01T00:36:59Z,0x3bc4c789b04454735205486f3d7657eed22a77fa053d053ec89955679506186a
16308373,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827039181792308581,0,57668415113398,-73452972478,0x0f20AA5Af95b35C90058465BB3DCA225E8883Ba4,205010,205810,2023-01-01T00:36:59Z,0x3bc4c789b04454735205486f3d7657eed22a77fa053d053ec89955679506186a
16308373,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827039181792308581,-126856655456987624,100890618784046010066733,-83832516239739750688,0x0f20AA5Af95b35C90058465BB3DCA225E8883Ba4,205010,205810,2023-01-01T00:36:59Z,0x3bc4c789b04454735205486f3d7657eed22a77fa053d053ec89955679506186a
16308373,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827039181792308581,-126856655456987624,57668415113398,-73452967651,0x0f20AA5Af95b35C90058465BB3DCA225E8883Ba4,205010,205810,2023-01-01T00:36:59Z,0x3bc4c789b04454735205486f3d7657eed22a77fa053d053ec89955679506186a
16308385,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827039181792308581,0,57642679906768,-52350824,0x7EF303e001Fc089DBdc2E53cC974Db704AD43392,202240,204240,2023-01-01T00:39:23Z,0x7af67ab71ddb8b5fb499c098689fb858e99b2912c04187910123b3552a185591
16308385,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827039181792308581,0,100910834007177433765380,-2000417144129266256,0x7EF303e001Fc089DBdc2E53cC974Db704AD43392,202240,204240,2023-01-01T00:39:23Z,0x7af67ab71ddb8b5fb499c098689fb858e99b2912c04187910123b3552a185591
16308385,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827039181792308581,-758631503446861,100910834007177433765380,-1964581080653363846,0x7EF303e001Fc089DBdc2E53cC974Db704AD43392,202240,204240,2023-01-01T00:39:23Z,0x7af67ab71ddb8b5fb499c098689fb858e99b2912c04187910123b3552a185591
16308417,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,794813830825088,57285281623101,1445331015,0x7EF303e001Fc089DBdc2E53cC974Db704AD43392,203660,206560,2023-01-01T00:45:47Z,0x45e1d3f095bcf0144b4fc74c420d3883030b2f2d5035ae18f6f60af7ddaf07f0
16308417,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,794813830825088,101213862187061662579692,1999667182746742028,0x7EF303e001Fc089DBdc2E53cC974Db704AD43392,203660,206560,2023-01-01T00:45:47Z,0x45e1d3f095bcf0144b4fc74c420d3883030b2f2d5035ae18f6f60af7ddaf07f0
16308496,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,0,100894292879853443792761,-4953037554979374485604,0x042523DB4F3Effc33d2742022B2490258494f8B3,205470,205480,2023-01-01T01:01:47Z,0xba71dd98221104f390ea8be5f8e6d8bd31044f3d6e83c09e638ffc9fe2a595aa
16308496,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,0,57667019826861,-23930177537440,0x042523DB4F3Effc33d2742022B2490258494f8B3,205470,205480,2023-01-01T01:01:47Z,0xba71dd98221104f390ea8be5f8e6d8bd31044f3d6e83c09e638ffc9fe2a595aa
16308496,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,-1727863250882698371458,57667019826861,-23930177537440,0x042523DB4F3Effc33d2742022B2490258494f8B3,205470,205480,2023-01-01T01:01:47Z,0xba71dd98221104f390ea8be5f8e6d8bd31044f3d6e83c09e638ffc9fe2a595aa
16308496,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,-1727863250882698371458,100894292879853443792761,-4952988487222238596313,0x042523DB4F3Effc33d2742022B2490258494f8B3,205470,205480,2023-01-01T01:01:47Z,0xba71dd98221104f390ea8be5f8e6d8bd31044f3d6e83c09e638ffc9fe2a595aa
16308496,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,1727863250882698371458,100894292879853443792761,4854902040707595902246,0x042523DB4F3Effc33d2742022B2490258494f8B3,205470,205480,2023-01-01T01:01:47Z,0x17c1a0a40897126b9ed633fe50f9caa0882357e358b7259de7052d76cfe89905
16308496,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,1727863250882698371458,57667019826861,24047267925700,0x042523DB4F3Effc33d2742022B2490258494f8B3,205470,205480,2023-01-01T01:01:47Z,0x17c1a0a40897126b9ed633fe50f9caa0882357e358b7259de7052d76cfe89905
16308502,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,0,57677513980963,-23865396525044,0x0cac3d1a887206e0f6169222C4504301A8b4b993,205470,205480,2023-01-01T01:02:59Z,0x5de3e47be20e591fadc0a26d12c59c5b5096f86f89bcac75ff1700968a2a8682
16308502,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,0,100885511563013119079259,-4853325120416549659756,0x0cac3d1a887206e0f6169222C4504301A8b4b993,205470,205480,2023-01-01T01:02:59Z,0x5de3e47be20e591fadc0a26d12c59c5b5096f86f89bcac75ff1700968a2a8682
16308502,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,-1717222241572687825575,57677513980963,-23865396525044,0x0cac3d1a887206e0f6169222C4504301A8b4b993,205470,205480,2023-01-01T01:02:59Z,0x5de3e47be20e591fadc0a26d12c59c5b5096f86f89bcac75ff1700968a2a8682
16308502,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,-1717222241572687825575,100885511563013119079259,-4853297973415463067597,0x0cac3d1a887206e0f6169222C4504301A8b4b993,205470,205480,2023-01-01T01:02:59Z,0x5de3e47be20e591fadc0a26d12c59c5b5096f86f89bcac75ff1700968a2a8682
16308502,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,1717222241572687825575,57677513980963,23930177537440,0x0cac3d1a887206e0f6169222C4504301A8b4b993,205470,205480,2023-01-01T01:02:59Z,0x2073eba6377b689080eadedf76c974e99070d11cb89b82e0b336fba398f98ed6
16308502,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,1717222241572687825575,100885511563013119079259,4799031118243365342524,0x0cac3d1a887206e0f6169222C4504301A8b4b993,205470,205480,2023-01-01T01:02:59Z,0x2073eba6377b689080eadedf76c974e99070d11cb89b82e0b336fba398f98ed6
16308524,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,0,57638304559641,-233621207,0x5e1422E9455bf93F935f93C99ba4f58B5B7632E6,205010,206150,2023-01-01T01:07:23Z,0xe3a9837c74fb7ecdf802b0f8813fdd156b37170640c5c9c7a28133b6c19274cd
16308524,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,0,100918020294897913610361,-198564987058684111,0x5e1422E9455bf93F935f93C99ba4f58B5B7632E6,205010,206150,2023-01-01T01:07:23Z,0xe3a9837c74fb7ecdf802b0f8813fdd156b37170640c5c9c7a28133b6c19274cd
16308530,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,0,57642086622386,-23938376729776,0x26bce6eCb5b10138e4bf14aC0ffcc8727FEF3B2e,205470,205480,2023-01-01T01:08:35Z,0x086f31354061ff472bf30ca125a70ef7944a1098bdde2e9a070dfeffcce26245
16308530,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,0,100914853479467015334542,-6621053082806826186796,0x26bce6eCb5b10138e4bf14aC0ffcc8727FEF3B2e,205470,205480,2023-01-01T01:08:35Z,0x086f31354061ff472bf30ca125a70ef7944a1098bdde2e9a070dfeffcce26245
16308530,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,-1843624266948181554984,57642086622386,-23938340239673,0x26bce6eCb5b10138e4bf14aC0ffcc8727FEF3B2e,205470,205480,2023-01-01T01:08:35Z,0x086f31354061ff472bf30ca125a70ef7944a1098bdde2e9a070dfeffcce26245
16308530,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,-1843624266948181554984,100914853479467015334542,-6621053082806826186796,0x26bce6eCb5b10138e4bf14aC0ffcc8727FEF3B2e,205470,205480,2023-01-01T01:08:35Z,0x086f31354061ff472bf30ca125a70ef7944a1098bdde2e9a070dfeffcce26245
16308530,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,1843624266948181554984,57642086622386,23865396525044,0x26bce6eCb5b10138e4bf14aC0ffcc8727FEF3B2e,205470,205480,2023-01-01T01:08:35Z,0x6020228de263b9a4889a3e9419d59bf63bca1849341c4f34cb762a732f13afed
16308530,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,1843624266948181554984,100914853479467015334542,6682161175786502937346,0x26bce6eCb5b10138e4bf14aC0ffcc8727FEF3B2e,205470,205480,2023-01-01T01:08:35Z,0x6020228de263b9a4889a3e9419d59bf63bca1849341c4f34cb762a732f13afed
16308531,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,0,57641975401254,-111221132,0xaD5ec30BfCf678Ab0b915A4f299d7dE7cfCF2b70,205370,205480,2023-01-01T01:08:47Z,0x8defdbd8735c1ad5a4f154bb378603a47e823a72134fe65aff68b86278568602
16308531,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32827833995623133669,0,100914716401103624866559,-137078363390467983,0xaD5ec30BfCf678Ab0b915A4f299d7dE7cfCF2b70,205370,205480,2023-01-01T01:08:47Z,0x8defdbd8735c1ad5a4f154bb378603a47e823a72134fe65aff68b86278568602
16308535,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,31952373277595545892,0,57630587863958,-11387537296,0xaD5ec30BfCf678Ab0b915A4f299d7dE7cfCF2b70,205370,205480,2023-01-01T01:09:35Z,0x65a378a925b5225f6a841bdb007af52cb6588db838e4c0902d2d07c977ffb24f
16308535,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,31952373277595545892,0,100785231773358368666347,-129484627745256200212,0xaD5ec30BfCf678Ab0b915A4f299d7dE7cfCF2b70,205370,205480,2023-01-01T01:09:35Z,0x65a378a925b5225f6a841bdb007af52cb6588db838e4c0902d2d07c977ffb24f
16308535,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,31952373277595545892,-875460718027587777,100785231773358368666347,-129484627745256200212,0xaD5ec30BfCf678Ab0b915A4f299d7dE7cfCF2b70,205370,205480,2023-01-01T01:09:35Z,0x65a378a925b5225f6a841bdb007af52cb6588db838e4c0902d2d07c977ffb24f
16308535,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,31952373277595545892,-875460718027587777,57630587863958,-11387537296,0xaD5ec30BfCf678Ab0b915A4f299d7dE7cfCF2b70,205370,205480,2023-01-01T01:09:35Z,0x65a378a925b5225f6a841bdb007af52cb6588db838e4c0902d2d07c977ffb24f
16308545,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32337990115727981217,374028300216831008,58128623996759,23327271535,0xaD5ec30BfCf678Ab0b915A4f299d7dE7cfCF2b70,205420,205500,2023-01-01T01:11:35Z,0x90f6deabb82d8a30acf92745031ea70cabe1919ab5366815f28564311f6ac887
16308545,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32337990115727981217,374028300216831008,100411796664545698875544,23713286773399907184,0xaD5ec30BfCf678Ab0b915A4f299d7dE7cfCF2b70,205420,205500,2023-01-01T01:11:35Z,0x90f6deabb82d8a30acf92745031ea70cabe1919ab5366815f28564311f6ac887
16308550,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32337990115727981217,0,100392362883040754671046,-10611430987457709283679,0xA5A13F62ce1113838e0d9B4559b8CAf5F76463C0,205460,205470,2023-01-01T01:12:35Z,0x1d63102d67f52455482f6d35ee6598e704cbe3af8dfe594e902ef68e0565bb51
16308550,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32337990115727981217,0,58151866027033,-23377352936152,0xA5A13F62ce1113838e0d9B4559b8CAf5F76463C0,205460,205470,2023-01-01T01:12:35Z,0x1d63102d67f52455482f6d35ee6598e704cbe3af8dfe594e902ef68e0565bb51
16308550,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32337990115727981217,-2086609469563811370279,100392362883040754671046,-10611387492043726797613,0xA5A13F62ce1113838e0d9B4559b8CAf5F76463C0,205460,205470,2023-01-01T01:12:35Z,0x1d63102d67f52455482f6d35ee6598e704cbe3af8dfe594e902ef68e0565bb51
